ID,Name,Lat,Lng,Seq,Police,Office,GroupID,FlashCfg,OpIntervention,ArrowConfigs,Controller,DiagramOrder,Weekly_plan
"krd-28590","버티고개역","37.547758470","127.006515900","2859","중부","중부","222","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-28591","버티고개역(연등)","37.548017880","127.007035900","2859","중부","중부","222","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-28600","장충체육관","37.559002740","127.006005000","2860","중부","중부","358","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-28601","장충체육관(연등)","37.560101520","127.005606100","2860","중부","중부","358","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-28610","한남광장","37.547181210","127.002936700","2861","용산","용산","222","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-28620","중구청","37.564369300","126.998333400","2862","중부","중부","525","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-28640","을지로4가","37.566649250","126.998130700","2864","중부","중부","525","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-28641","을지로4가(연등)1","37.567278950","126.998083900","2864","중부","중부","525","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-28642","을지로4가(연등)2","37.566710890","126.999105200","2864","중부","중부","525","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-28643","을지로4가(연등)3","37.566136320","126.998200700","2864","중부","중부","525","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-28644","을지로4가(연등)4","37.566609250","126.997501300","2864","중부","중부","525","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-28645","을지로4가(연등)5","37.566518090","126.995572800","2864","중부","중부","525","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-28650","을지로5가","37.566870060","127.002265200","2865","중부","중부","525","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-28651","을지로5가(연등)1","37.566789910","127.000272100","2865","중부","중부","525","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-28652","을지로5가(연등)2","37.567758940","127.002180600","2865","중부","중부","525","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-28660","청계5가","37.569489900","127.002043300","2866","혜화","혜화","1817","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-28661","청계5가(연등)","37.569797980","127.002027000","2866","혜화","혜화","1817","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-28670","을지KT앞","37.566640180","127.004479300","2867","중부","중부","525","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-28690","퇴계로5가","37.563200510","127.002574100","2869","중부","중부","188","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-28700","퇴계로4가","37.562270160","126.998532500","2870","중부","중부","188","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-28701","퇴계로4가(연등)","37.563006080","126.998444100","2870","중부","중부","188","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-28710","충무로역","37.561082710","126.993260700","2871","중부","중부","188","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-28711","충무로역(연등)","37.561129300","126.992525200","2871","중부","중부","188","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-28720","퇴계로2가","37.561190460","126.989050900","2872","남대문","남대문","295","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-28730","남산적십자","37.559450460","126.988024800","2873","남대문","남대문","1446","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-28731","남산적십자(연등)1","37.559430630","126.987990500","2873","남대문","남대문","1446","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-28732","남산적십자(연등)2","37.558899790","126.987393700","2873","남대문","남대문","1446","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-28733","남산적십자(연등)3","37.558279900","126.987333800","2873","남대문","남대문","1446","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-28740","남산왕돈까스","37.556710570","126.985719200","2874","남대문","남대문","1446","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-28750","명동성당","37.564648530","126.987744100","2875","중부","중부","295","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-28760","을지로2가","37.566159360","126.987548900","2876","중부","중부","295","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-28770","하나금융그룹","37.566101830","126.985591200","2877","남대문","남대문","295","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-28780","을지로1가","37.566023800","126.982689600","2878","남대문","남대문","295","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-28790","을지로3가역","37.566227080","126.989741500","2879","중부","중부","295","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-28800","중부경찰서앞","37.564843630","126.989969700","2880","중부","중부","535","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-28810","을지로3가","37.566386530","126.992617400","2881","중부","중부","525","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-28840","회현사거리","37.560389310","126.982072300","2884","남대문","남대문","527","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-28850","신세계백화점","37.559520800","126.980143700","2885","남대문","남대문","527","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-28860","남대문시장","37.558735020","126.978411400","2886","남대문","남대문","351","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-28870","단암빌딩","37.558507330","126.976010700","2887","남대문","남대문","230","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-28890","서울스퀘어앞","37.556241690","126.973087500","2889","남대문","남대문","351","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-28900","서울역신청사앞","37.555028260","126.972457200","2890","남대문","남대문","351","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-28920","중림동","37.559219480","126.968802900","2892","남대문","남대문","1826","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-28930","서울역서부","37.557055010","126.968791300","2893","남대문","남대문","1826","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-28940","중림삼성아파트","37.559015260","126.965034500","2894","남대문","남대문","236","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-28950","상수도사업본부","37.561501310","126.967493900","2895","남대문","남대문","1826","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-28951","상수도사업본부(연등)","37.560710770","126.967865200","2895","남대문","남대문","1826","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-28960","경찰청앞","37.562021120","126.969642300","2896","서대문","서대문","370","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-28970","염천교","37.559609750","126.971388400","2897","남대문","남대문","333","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-28980","상공회의소","37.559808860","126.973915900","2898","남대문","남대문","333","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-28981","상공회의소(연등)","37.559724830","126.972805800","2898","남대문","남대문","333","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-28990","숭례문정류장","37.558677450","126.973932900","2899","남대문","남대문","351","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-28991","숭례문정류장(연등)","37.558217920","126.973484300","2899","남대문","남대문","351","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-29000","숭례문","37.560427290","126.975717400","2900","남대문","남대문","351","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-29001","숭례문(연등)","37.560136570","126.975791000","2900","남대문","남대문","351","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-29010","한국은행앞","37.561941080","126.981235700","2901","남대문","남대문","527","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-29020","삼선빌딩","37.557651510","126.976926900","2902","남대문","남대문","351","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-29021","삼선빌딩(연등)1","37.558052720","126.977710900","2902","남대문","남대문","351","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-29022","삼선빌딩(연등)2","37.557307910","126.976007200","2902","남대문","남대문","351","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-29030","조선호텔앞","37.563994730","126.979412500","2903","남대문","남대문","527","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-29031","조선호텔앞(연등)","37.563661840","126.979725600","2903","남대문","남대문","527","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-29040","시청","37.563957670","126.976924900","2904","남대문","남대문","524","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-29041","시청(연등)","37.563847040","126.977798800","2904","남대문","남대문","524","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-29050","시청역2호선","37.562926800","126.973509300","2905","남대문","남대문","524","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-29051","시청역2호선(연등)","37.563448960","126.975027100","2905","남대문","남대문","524","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-29060","덕수궁앞","37.564954580","126.977170500","2906","남대문","남대문","524","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-29070","프레스센터","37.566930390","126.977138600","2907","남대문","남대문","524","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-29090","시청뒤","37.566976610","126.979186000","2909","남대문","남대문","524","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-29100","시청입구","37.566057650","126.979074200","2910","남대문","남대문","524","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-29110","청구e편한세상","37.559842580","127.014877500","2911","중부","중부","214","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-29120","명동역앞","37.560946430","126.986190600","2912","남대문","남대문","527","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-29130","토요코인호텔앞","37.564488590","127.009225700","2913","중부","중부","1747","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-29140","동교로사거리","37.556019110","126.920544900","2914","마포","마포","540","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-29170","가재울중학교","37.574829370","126.910422300","2917","서대문","서대문","712","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-29280","마포구청역","37.562998280","126.903925200","2928","마포","마포","63","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-29440","삼일교회","37.546252590","126.970340500","2944","용산","용산","708","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-30170","창4동현대아파트","37.661258580","127.047506200","3017","도봉","도봉","172","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-30570","경동초교","37.544190310","127.049560000","3057","성동","성동","631","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-30571","경동초교(연등)","37.543346980","127.049293600","3057","성동","성동","631","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-30580","성동경찰서앞","37.561244190","127.036489700","3058","성동","성동","259","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-30581","성동경찰서앞(연등)","37.561293610","127.036966100","3058","성동","성동","259","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-30590","효창운동장","37.543635190","126.962374900","3059","용산","용산","1675","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-30600","진안빌라","37.601707610","126.961012000","3060","종로","종로","338","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-30610","용산소방서","37.533997350","126.972462000","3061","용산","용산","563","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-30680","충신시장","37.575006240","127.005605200","3068","혜화","혜화","523","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-30681","충신시장(연등)","37.573870590","127.006666500","3068","혜화","혜화","523","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-30710","의사협회","37.520437950","126.965885700","3071","용산","용산","563","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-30730","용산공고","37.524690870","126.967948100","3073","용산","용산","231","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-30750","면목초교","37.591706720","127.086727800","3075","중랑","중랑","243","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-30770","망우1동우체국","37.600251920","127.102243000","3077","중랑","중랑","316","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-30780","태창빌딩","37.600637130","127.106156500","3078","중랑","중랑","316","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-30790","신내지하차도입구","37.599474650","127.098558000","3079","중랑","중랑","316","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-30830","월드컵파크9단지입구","37.584869680","126.879316600","3083","마포","마포","49","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-30831","월드컵파크9단지입구(연등)","37.585445270","126.879715500","3083","마포","마포","49","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-30850","월드컵파크708동앞","37.581003020","126.882100900","3085","마포","마포","609","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-30860","럭키레포츠앞","37.638636890","127.028881100","3086","강북","강북","324","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-30870","번동초교","37.629159850","127.039891600","3087","강북","강북","1783","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-30871","번동초교(연등)1","37.629804250","127.040656600","3087","강북","강북","1783","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-30872","번동초교(연등)2","37.628760170","127.039402300","3087","강북","강북","1783","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-30880","숭미초교정문","37.650071970","127.028108700","3088","도봉","도봉","124","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-30881","숭미초교정문(연등)","37.649086090","127.027236100","3088","도봉","도봉","124","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-30900","동성공업사북측","37.611381400","127.032980900","3090","강북","강북","537","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-30910","길음1동주민센터앞","37.610066670","127.019605600","3091","성북","성북","653","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-31090","현대종합카센터","37.529851600","127.078640800","3109","광진","광진","1630","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-31100","광진우체국","37.538153070","127.090247500","3110","광진","광진","1876","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-31101","광진우체국(연등)","37.538053850","127.090653900","3110","광진","광진","1876","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-31110","아차산역삼거리","37.553624600","127.088368800","3111","광진","광진","1744","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-31111","아차산역삼거리(연등)","37.553951830","127.088583100","3111","광진","광진","1744","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-31190","중화중교","37.586010200","127.094969400","3119","중랑","중랑","554","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-31191","중화중교(연등)","37.585593680","127.094714200","3119","중랑","중랑","554","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-31200","답십리사거리","37.572896500","127.057421200","3120","동대문","동대문","437","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-31210","하늘초등학교","37.586192150","126.881223500","3121","마포","마포","598","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-31211","하늘초등학교(연등)","37.585921570","126.880366100","3121","마포","마포","598","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-31220","월드컵파크11단지","37.587754420","126.882941000","3122","마포","마포","598","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-31221","월드컵파크11단지(연등)","37.587111200","126.882329600","3122","마포","마포","598","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-31230","서부자동차검사소","37.587248910","126.883819700","3123","마포","마포","598","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-31231","서부자동차검사소(연등)","37.586463040","126.884953300","3123","마포","마포","598","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-31240","한양대앞","37.557719330","127.040759200","3124","성동","성동","251","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-31241","한양대앞(연등)","37.557527960","127.041998900","3124","성동","성동","251","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-31250","창천교회","37.558978000","126.936947100","3125","서대문","서대문","557","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-31260","경복궁역","37.575909570","126.972627500","3126","종로","종로","529","0|||","0|","","","-1","1;1;1;1;1;2;3"
