ID,MapIdx,movA,movB,pedMovA,pedMovB,mainMovements,yellowA,yellowB,allredA,allredB,pedA,pedB,pedDelayA,pedDelayB,pedFlashA,pedFlashB,pedGreenA,pedGreenB,startTime,endTime
krd-8061,1,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,A0;B0,3;3;3;3;0;0;0;0,3;3;3;3;0;0;0;0,2;2;2;2;0;0;0;0,2;2;2;2;0;0;0;0,0;15;0;15;0;0;0;0,0;15;0;15;0;0;0;0,0;2;0;2;0;0;0;0,0;2;0;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,,
krd-8061,2,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,A0;B0,3;3;3;3;0;0;0;0,3;3;3;3;0;0;0;0,2;2;2;2;0;0;0;0,2;2;2;2;0;0;0;0,0;15;0;15;0;0;0;0,0;15;0;15;0;0;0;0,0;2;0;2;0;0;0;0,0;2;0;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,,
krd-8061,3,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,A0;B0,3;3;3;3;0;0;0;0,3;3;3;3;0;0;0;0,2;2;2;2;0;0;0;0,2;2;2;2;0;0;0;0,0;15;0;15;0;0;0;0,0;15;0;15;0;0;0;0,0;2;0;2;0;0;0;0,0;2;0;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,,
krd-8061,4,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,A0;B0,3;3;3;3;0;0;0;0,3;3;3;3;0;0;0;0,2;2;2;2;0;0;0;0,2;2;2;2;0;0;0;0,0;15;0;15;0;0;0;0,0;15;0;15;0;0;0;0,0;2;0;2;0;0;0;0,0;2;0;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,,
krd-8061,5,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,A0;B0,3;3;3;3;0;0;0;0,3;3;3;3;0;0;0;0,2;2;2;2;0;0;0;0,2;2;2;2;0;0;0;0,0;15;0;15;0;0;0;0,0;15;0;15;0;0;0;0,0;2;0;2;0;0;0;0,0;2;0;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,,
krd-8070,0,7;8;5;6;0;0;0;0,4;3;2;1;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,A0;B0,3;4;4;3;0;0;0;0,3;4;4;3;0;0;0;0,2;2;2;2;0;0;0;0,2;2;2;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;2;0;2;0;0;0;0,0;2;0;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,,
krd-8070,1,7;8;5;6;0;0;0;0,4;3;2;1;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,A0;B0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,2;2;2;2;0;0;0;0,2;2;2;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;2;0;2;0;0;0;0,0;2;0;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,,
krd-8070,2,7;8;5;6;0;0;0;0,4;3;2;1;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,A0;B0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,2;2;2;2;0;0;0;0,2;2;2;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;2;0;2;0;0;0;0,0;2;0;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,,
krd-8070,3,7;8;5;6;0;0;0;0,4;3;2;1;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,A0;B0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,2;2;2;2;0;0;0;0,2;2;2;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;2;0;2;0;0;0;0,0;2;0;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,,
krd-8070,4,7;8;5;6;0;0;0;0,4;3;2;1;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,A0;B0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,2;2;2;2;0;0;0;0,2;2;2;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;2;0;2;0;0;0;0,0;2;0;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,,
krd-8070,5,7;8;5;6;0;0;0;0,4;3;2;1;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,A0;B0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,2;2;2;2;0;0;0;0,2;2;2;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;2;0;2;0;0;0;0,0;2;0;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,,
krd-8080,0,8;7;6;18;0;0;0;0,4;4;2;3;0;0;0;0,108;106;107;0;0;0;0;0,102;0;0;103;0;0;0;0,A0;B0,3;3;3;3;0;0;0;0,3;3;3;3;0;0;0;0,2;2;2;2;0;0;0;0,2;2;2;2;0;0;0;0,29;17;21;0;0;0;0;0,17;0;0;26;0;0;0;0,0;2;0;2;0;0;0;0,0;2;0;2;0;0;0;0,19;10;12;0;0;0;0;0,10;0;0;16;0;0;0;0,10;7;9;0;0;0;0;0,7;0;0;10;0;0;0;0,,
krd-8080,1,8;7;6;18;0;0;0;0,4;4;2;3;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,A0;B0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,2;2;2;2;0;0;0;0,2;2;2;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;2;0;2;0;0;0;0,0;2;0;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,,
krd-8080,2,8;7;6;18;0;0;0;0,4;4;2;3;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,A0;B0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,2;2;2;2;0;0;0;0,2;2;2;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;2;0;2;0;0;0;0,0;2;0;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,,
krd-8080,3,8;7;6;18;0;0;0;0,4;4;2;3;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,A0;B0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,2;2;2;2;0;0;0;0,2;2;2;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;2;0;2;0;0;0;0,0;2;0;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,,
krd-8080,4,8;7;6;18;0;0;0;0,4;4;2;3;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,A0;B0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,2;2;2;2;0;0;0;0,2;2;2;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;2;0;2;0;0;0;0,0;2;0;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,,
krd-8080,5,8;7;6;18;0;0;0;0,4;4;2;3;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,A0;B0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,2;2;2;2;0;0;0;0,2;2;2;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;2;0;2;0;0;0;0,0;2;0;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,,
krd-8081,0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,A0;B0,3;3;3;3;0;0;0;0,3;3;3;3;0;0;0;0,2;2;2;2;0;0;0;0,2;2;2;2;0;0;0;0,0;15;0;15;0;0;0;0,0;15;0;15;0;0;0;0,0;2;0;2;0;0;0;0,0;2;0;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,,
krd-8081,1,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,A0;B0,3;3;3;3;0;0;0;0,3;3;3;3;0;0;0;0,2;2;2;2;0;0;0;0,2;2;2;2;0;0;0;0,0;15;0;15;0;0;0;0,0;15;0;15;0;0;0;0,0;2;0;2;0;0;0;0,0;2;0;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,,
krd-8081,2,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,A0;B0,3;3;3;3;0;0;0;0,3;3;3;3;0;0;0;0,2;2;2;2;0;0;0;0,2;2;2;2;0;0;0;0,0;15;0;15;0;0;0;0,0;15;0;15;0;0;0;0,0;2;0;2;0;0;0;0,0;2;0;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,,
krd-8081,3,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,A0;B0,3;3;3;3;0;0;0;0,3;3;3;3;0;0;0;0,2;2;2;2;0;0;0;0,2;2;2;2;0;0;0;0,0;15;0;15;0;0;0;0,0;15;0;15;0;0;0;0,0;2;0;2;0;0;0;0,0;2;0;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,,
krd-8081,4,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,A0;B0,3;3;3;3;0;0;0;0,3;3;3;3;0;0;0;0,2;2;2;2;0;0;0;0,2;2;2;2;0;0;0;0,0;15;0;15;0;0;0;0,0;15;0;15;0;0;0;0,0;2;0;2;0;0;0;0,0;2;0;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,,
krd-8081,5,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,A0;B0,3;3;3;3;0;0;0;0,3;3;3;3;0;0;0;0,2;2;2;2;0;0;0;0,2;2;2;2;0;0;0;0,0;15;0;15;0;0;0;0,0;15;0;15;0;0;0;0,0;2;0;2;0;0;0;0,0;2;0;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,,
krd-8090,0,8;7;18;1;0;0;0;0,4;7;18;1;0;0;0;0,0;0;0;118;0;0;0;0,0;107;0;0;0;0;0;0,A0;B0,4;3;3;3;0;0;0;0,4;3;3;3;0;0;0;0,2;2;2;2;0;0;0;0,2;2;2;2;0;0;0;0,0;0;0;19;0;0;0;0,25;25;0;0;0;0;0;0,0;2;0;2;0;0;0;0,0;2;0;2;0;0;0;0,0;0;0;11;0;0;0;0,14;14;0;0;0;0;0;0,0;0;0;8;0;0;0;0,11;11;0;0;0;0;0;0,,
krd-8090,1,8;7;18;1;0;0;0;0,4;7;18;1;0;0;0;0,0;0;0;0;0;0;0;0,0;104;0;0;0;0;0;0,A0;B0,4;3;3;3;0;0;0;0,4;3;3;3;0;0;0;0,2;2;2;2;0;0;0;0,2;2;2;2;0;0;0;0,0;0;0;0;0;0;0;0,0;25;0;0;0;0;0;0,0;2;0;2;0;0;0;0,0;2;0;2;0;0;0;0,0;0;0;0;0;0;0;0,0;14;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;11;0;0;0;0;0;0,,
krd-8090,2,8;7;18;1;0;0;0;0,4;7;18;1;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,A0;B0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,2;2;2;2;0;0;0;0,2;2;2;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;2;0;2;0;0;0;0,0;2;0;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,,
krd-8090,3,8;7;18;1;0;0;0;0,4;7;18;1;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,A0;B0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,2;2;2;2;0;0;0;0,2;2;2;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;2;0;2;0;0;0;0,0;2;0;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,,
krd-8090,4,8;7;18;1;0;0;0;0,4;7;18;1;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,A0;B0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,2;2;2;2;0;0;0;0,2;2;2;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;2;0;2;0;0;0;0,0;2;0;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,,
krd-8090,5,8;7;18;1;0;0;0;0,4;7;18;1;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,A0;B0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,2;2;2;2;0;0;0;0,2;2;2;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;2;0;2;0;0;0;0,0;2;0;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,,
krd-8091,0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,A0;B0,3;3;3;3;0;0;0;0,3;3;3;3;0;0;0;0,2;2;2;2;0;0;0;0,2;2;2;2;0;0;0;0,0;15;0;15;0;0;0;0,0;15;0;15;0;0;0;0,0;2;0;2;0;0;0;0,0;2;0;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,,
krd-8091,1,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,A0;B0,3;3;3;3;0;0;0;0,3;3;3;3;0;0;0;0,2;2;2;2;0;0;0;0,2;2;2;2;0;0;0;0,0;15;0;15;0;0;0;0,0;15;0;15;0;0;0;0,0;2;0;2;0;0;0;0,0;2;0;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,,
krd-8091,2,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,A0;B0,3;3;3;3;0;0;0;0,3;3;3;3;0;0;0;0,2;2;2;2;0;0;0;0,2;2;2;2;0;0;0;0,0;15;0;15;0;0;0;0,0;15;0;15;0;0;0;0,0;2;0;2;0;0;0;0,0;2;0;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,,
krd-8091,3,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,A0;B0,3;3;3;3;0;0;0;0,3;3;3;3;0;0;0;0,2;2;2;2;0;0;0;0,2;2;2;2;0;0;0;0,0;15;0;15;0;0;0;0,0;15;0;15;0;0;0;0,0;2;0;2;0;0;0;0,0;2;0;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,,
krd-8091,4,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,A0;B0,3;3;3;3;0;0;0;0,3;3;3;3;0;0;0;0,2;2;2;2;0;0;0;0,2;2;2;2;0;0;0;0,0;15;0;15;0;0;0;0,0;15;0;15;0;0;0;0,0;2;0;2;0;0;0;0,0;2;0;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,,
krd-8091,5,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,A0;B0,3;3;3;3;0;0;0;0,3;3;3;3;0;0;0;0,2;2;2;2;0;0;0;0,2;2;2;2;0;0;0;0,0;15;0;15;0;0;0;0,0;15;0;15;0;0;0;0,0;2;0;2;0;0;0;0,0;2;0;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,,
krd-8092,0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,A0;B0,3;3;3;3;0;0;0;0,3;3;3;3;0;0;0;0,2;2;2;2;0;0;0;0,2;2;2;2;0;0;0;0,0;15;0;15;0;0;0;0,0;15;0;15;0;0;0;0,0;2;0;2;0;0;0;0,0;2;0;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,,
krd-8092,1,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,A0;B0,3;3;3;3;0;0;0;0,3;3;3;3;0;0;0;0,2;2;2;2;0;0;0;0,2;2;2;2;0;0;0;0,0;15;0;15;0;0;0;0,0;15;0;15;0;0;0;0,0;2;0;2;0;0;0;0,0;2;0;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,,
krd-8092,2,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,A0;B0,3;3;3;3;0;0;0;0,3;3;3;3;0;0;0;0,2;2;2;2;0;0;0;0,2;2;2;2;0;0;0;0,0;15;0;15;0;0;0;0,0;15;0;15;0;0;0;0,0;2;0;2;0;0;0;0,0;2;0;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,,
krd-8092,3,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,A0;B0,3;3;3;3;0;0;0;0,3;3;3;3;0;0;0;0,2;2;2;2;0;0;0;0,2;2;2;2;0;0;0;0,0;15;0;15;0;0;0;0,0;15;0;15;0;0;0;0,0;2;0;2;0;0;0;0,0;2;0;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,,
krd-8092,4,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,A0;B0,3;3;3;3;0;0;0;0,3;3;3;3;0;0;0;0,2;2;2;2;0;0;0;0,2;2;2;2;0;0;0;0,0;15;0;15;0;0;0;0,0;15;0;15;0;0;0;0,0;2;0;2;0;0;0;0,0;2;0;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,,
krd-8092,5,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,A0;B0,3;3;3;3;0;0;0;0,3;3;3;3;0;0;0;0,2;2;2;2;0;0;0;0,2;2;2;2;0;0;0;0,0;15;0;15;0;0;0;0,0;15;0;15;0;0;0;0,0;2;0;2;0;0;0;0,0;2;0;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,,
krd-8093,0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,A0;B0,3;3;3;3;0;0;0;0,3;3;3;3;0;0;0;0,2;2;2;2;0;0;0;0,2;2;2;2;0;0;0;0,0;15;0;15;0;0;0;0,0;15;0;15;0;0;0;0,0;2;0;2;0;0;0;0,0;2;0;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,,
krd-8093,1,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,A0;B0,3;3;3;3;0;0;0;0,3;3;3;3;0;0;0;0,2;2;2;2;0;0;0;0,2;2;2;2;0;0;0;0,0;15;0;15;0;0;0;0,0;15;0;15;0;0;0;0,0;2;0;2;0;0;0;0,0;2;0;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,,
krd-8093,2,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,A0;B0,3;3;3;3;0;0;0;0,3;3;3;3;0;0;0;0,2;2;2;2;0;0;0;0,2;2;2;2;0;0;0;0,0;15;0;15;0;0;0;0,0;15;0;15;0;0;0;0,0;2;0;2;0;0;0;0,0;2;0;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,,
krd-8093,3,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,A0;B0,3;3;3;3;0;0;0;0,3;3;3;3;0;0;0;0,2;2;2;2;0;0;0;0,2;2;2;2;0;0;0;0,0;15;0;15;0;0;0;0,0;15;0;15;0;0;0;0,0;2;0;2;0;0;0;0,0;2;0;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,,
krd-8093,4,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,A0;B0,3;3;3;3;0;0;0;0,3;3;3;3;0;0;0;0,2;2;2;2;0;0;0;0,2;2;2;2;0;0;0;0,0;15;0;15;0;0;0;0,0;15;0;15;0;0;0;0,0;2;0;2;0;0;0;0,0;2;0;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,,
krd-8093,5,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,A0;B0,3;3;3;3;0;0;0;0,3;3;3;3;0;0;0;0,2;2;2;2;0;0;0;0,2;2;2;2;0;0;0;0,0;15;0;15;0;0;0;0,0;15;0;15;0;0;0;0,0;2;0;2;0;0;0;0,0;2;0;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,,
krd-8100,0,6;18;0;0;0;0;0;0,2;18;0;0;0;0;0;0,0;118;0;0;0;0;0;0,0;118;0;0;0;0;0;0,A0;B0,3;0;0;0;0;0;0;0,3;0;0;0;0;0;0;0,2;2;2;2;0;0;0;0,2;2;2;2;0;0;0;0,0;35;0;0;0;0;0;0,0;35;0;0;0;0;0;0,0;2;0;2;0;0;0;0,0;2;0;2;0;0;0;0,0;22;0;0;0;0;0;0,0;22;0;0;0;0;0;0,0;13;0;0;0;0;0;0,0;13;0;0;0;0;0;0,,
krd-8100,1,6;18;0;0;0;0;0;0,2;18;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,A0;B0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,2;2;2;2;0;0;0;0,2;2;2;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;2;0;2;0;0;0;0,0;2;0;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,,
krd-8100,2,6;18;0;0;0;0;0;0,2;18;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,A0;B0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,2;2;2;2;0;0;0;0,2;2;2;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;2;0;2;0;0;0;0,0;2;0;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,,
krd-8100,3,6;18;0;0;0;0;0;0,2;18;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,A0;B0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,2;2;2;2;0;0;0;0,2;2;2;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;2;0;2;0;0;0;0,0;2;0;2;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,,
